price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
590000.0,4,3.5,1.110712585924749,15842,2.0,0,0,3,8,0.7385945207911498,0.9230082258960935,1996,0,462480.035335689,1.346325066919199,-0.19956384319197434,2200,19400
340000.0,2,2.5,-1.0669411710956593,1760,3.0,0,0,3,7,-0.8313176152185351,-0.6586810403679764,1997,0,584919.2109634551,0.9898021159668174,-0.9664726681959305,1200,1415
650000.0,3,2.0,-0.22854447464280214,3388,1.0,0,0,4,8,-0.6743264016175666,0.7874348602163161,1925,0,791820.807570978,0.5567782888991182,-1.286018011947621,1780,4050
533600.0,3,2.5,-0.16321486193218987,5080,2.0,0,0,4,8,0.17101090238764835,-0.6586810403679764,1990,0,612653.6105919003,0.06746136431264878,1.511778997789234,2190,5085
695000.0,3,2.75,0.5009695339590348,4694,2.0,0,0,3,9,0.9076619815921928,-0.6586810403679764,2005,0,685605.775510204,0.4427486811046377,1.348455822093959,2600,6344
242000.0,3,1.75,-0.8709523329638227,7524,1.5,0,0,4,7,-0.613945165617194,-0.6586810403679764,1988,0,300539.8905109489,-1.1832557895345421,0.1838905693100542,1500,7777
425000.0,3,2.25,-0.28298581856831234,8814,1.0,0,0,3,7,-0.613945165617194,0.5614792507500204,1967,0,469455.77073170734,1.1269263278715718,-0.6753313549999795,1810,7515
525000.0,3,2.25,-0.6422986884766798,9414,2.0,0,0,3,7,-0.3603439744156296,-0.6586810403679764,1981,0,645231.456445993,0.8974236995256706,0.7164661422295383,1290,10125
485000.0,3,2.5,-0.2176562058577001,5502,2.0,0,0,3,8,0.11062966638727585,-0.6586810403679764,1988,0,612653.6105919003,0.09849473858583731,1.3910618679275177,2040,5411
175000.0,3,1.0,-0.9036171393191288,9775,1.0,0,0,3,7,-0.6501739072174175,-0.6586810403679764,1971,0,439471.0814479638,-0.8130204173916388,3.1450107547422848,1390,9650
210000.0,3,2.0,-0.69674003240219,7210,1.0,0,0,3,8,-0.4207252104160021,-0.6586810403679764,1983,0,334921.0626780627,-1.784437202780133,0.21229459986579366,1700,7245
260000.0,3,2.5,-0.17410313071729192,7415,2.0,0,0,3,7,0.15893465518757385,-0.6586810403679764,1989,0,300539.8905109489,-1.1392317004493022,0.3046076991717703,1930,7536
577000.0,3,2.5,-0.021667367725863328,5750,1.0,0,0,3,7,-0.5535639296168215,0.9907949087359822,1976,0,618634.1696969697,0.050862117608400655,-1.2576139813919824,1920,5750
200000.0,3,1.5,-0.947170214459537,10588,1.0,0,0,4,7,-0.6984788960177156,-0.6586810403679764,1958,0,234284.0351758794,-1.9663072101485974,0.013466385975819294,1408,10588
605000.0,2,1.75,-0.3483154312789246,5000,1.0,0,0,4,7,-1.024537570419727,1.1941549572556485,1927,0,576795.007233273,0.8801027464430037,-1.1226948362523461,1530,5000
325000.0,3,1.0,-1.1867121277317818,6750,1.0,0,0,4,6,-0.9641563344193546,-0.6586810403679764,1947,0,386997.3967611336,1.10022319186905,-0.8315535230563951,1440,6860
289500.0,3,1.0,-1.219376934087088,6400,1.0,0,0,4,6,-1.169452536820621,-0.34234318711516243,1944,0,310612.75572519086,-0.4622711174668127,-0.17826082027519496,1200,6600
559950.0,3,2.5,-0.457198119129945,1458,3.0,0,0,3,9,-0.15504777201436312,-0.6586810403679764,2014,0,594547.6501457726,0.19881192518984747,-0.6753313549999795,1660,1784
1042500.0,3,1.75,-0.195879668287496,9375,1.0,0,1,4,8,-0.5535639296168215,0.6292659335899091,1941,0,619900.5471698113,0.8808244528214225,-0.41969507999862715,2760,9375
543500.0,3,2.25,-0.8818406017489246,2790,1.0,0,0,3,7,-0.9641563344193546,-0.026005333862348434,1970,0,791820.807570978,0.7076149219943428,-1.293119019586581,1920,4000
480000.0,4,2.25,1.2740366177012798,34293,2.0,0,0,4,9,1.765075532797482,-0.6586810403679764,1983,0,311632.10583941604,-1.5188492555119577,0.8513852873691745,3110,35982
218000.0,3,1.0,-1.219376934087088,9633,1.0,0,0,5,6,-1.000385076019578,-0.6586810403679764,1982,0,315709.30341880344,-2.6338856102112835,1.511778997789234,1080,8610
565000.0,2,1.75,-0.8165109890383124,6000,1.0,0,0,4,7,-1.000385076019578,0.1773547146573177,1914,1945,791820.807570978,0.6773032540996243,-1.293119019586581,1620,6000
426700.0,3,1.75,0.00010916984434075897,7700,1.0,0,0,5,7,-0.2275052552148101,0.42590588507024296,1968,0,420890.54926108377,-0.16276297041167115,0.2549006456993524,1680,7700
650000.0,3,2.5,0.6642935657355654,11575,1.0,0,3,3,8,0.4125358463891383,0.6066703726432795,1957,0,462480.035335689,1.4466422535232093,-0.3770890341650684,2390,11782
542000.0,2,1.0,-1.2955948155828023,3060,1.0,0,0,3,7,-1.2298337728209936,-0.38753430900842156,1910,0,862825.2314410481,0.7667948450269421,-0.7960484848616955,1760,4080
415000.0,3,1.75,-1.0996059774509654,8000,1.0,0,0,3,7,-0.8675463568187586,-0.6586810403679764,1977,0,645231.456445993,0.9941323542374841,0.5957490123678222,1200,7990
214000.0,3,1.0,-0.958058483244639,8316,1.0,0,0,4,6,-0.7105551432177901,-0.6586810403679764,1953,0,234284.0351758794,-1.7173185095846704,-0.007836636940960068,1200,8316
245000.0,3,1.5,-0.7838461826830063,8910,2.0,0,0,5,7,-0.5173351880165981,-0.6586810403679764,1949,0,289078.3455882353,-0.8029165280934164,-0.4338970952765473,1220,8912
314500.0,3,2.0,-0.032555636510965366,13303,1.0,0,0,3,8,0.31592586878854234,-0.6586810403679764,1993,0,294111.27857142856,-2.1070399539455997,-0.6824323626389396,2180,11590
1120000.0,3,1.5,1.0018298980737286,5750,2.0,0,0,5,9,0.25554463278816986,1.6008750542949806,1924,0,618634.1696969697,0.15911807437527417,-1.2505129737530223,1820,5750
378000.0,2,2.0,-0.8491757953936185,3850,1.0,0,0,3,7,-1.19360503122077,0.4710970069635021,1963,0,551688.6730038023,-0.14832884284278203,-1.2505129737530223,950,5500
305000.0,4,2.5,0.18520973919107547,9091,1.0,0,0,3,7,-0.541487682416747,1.3975150057753145,1982,0,280804.6906077348,-1.6170013229806601,-0.3912910494429886,1540,7802
595000.0,5,2.75,1.8075617881712798,6750,1.0,0,0,4,8,0.23139213838802083,3.3181376862388277,1978,0,462480.035335689,1.5000485255282017,-0.3344829883315097,2620,7920
729500.0,3,2.5,-0.457198119129945,1091,3.0,0,1,3,9,-0.3120389856153316,-0.364938748061792,2015,0,618634.1696969697,0.15695295523996644,-1.3357250654201398,1510,1352
430000.0,3,2.5,0.30498069582719795,6699,2.0,0,0,3,7,0.6902895319908517,-0.6586810403679764,2003,0,527961.2032258065,-0.20462194036155215,2.5627281283503827,2360,4744
240000.0,3,1.75,-0.3483154312789246,6500,1.0,0,0,3,7,-0.7709363792181626,0.7196481773764274,1987,0,366867.6,-1.409871592366614,1.1638296234819048,1760,8125
545000.0,3,1.75,-0.4354215815597409,6200,1.5,0,0,3,7,-0.13089527761421413,-0.6586810403679764,1916,0,551688.6730038023,-0.18946610641419293,-1.2079069279194636,1680,5100
530000.0,3,1.75,-0.8273992578234145,2500,1.0,0,0,3,7,-1.1090713008202486,0.35811920223035426,1918,0,862825.2314410481,0.7797855598389936,-0.646927324444341,1580,2750
157000.0,1,1.0,-1.3173713531530065,26326,1.0,0,0,3,6,-1.1090713008202486,-0.6586810403679764,1939,0,302878.8821428571,-1.0454098712513178,-0.6114222862496415,1250,10608
425000.0,4,1.0,-0.8927288705340267,7645,1.5,0,0,3,6,-0.638097660017343,-0.6586810403679764,1925,0,359483.2395833333,-0.4016477816773758,-0.9664726681959305,1170,7649
220000.0,3,1.0,-1.1758238589466798,6020,1.0,0,0,3,6,-0.9520800872192801,-0.6586810403679764,1944,0,464231.8385826772,-0.5827960826673189,-0.9380686376402919,1300,8640
521000.0,4,1.75,-0.0652204428662715,36400,1.0,0,0,4,8,-0.2878864912151826,0.4033103241236134,1976,0,682774.8787878788,1.4625197938490386,0.9792034248698507,2520,38255
325000.0,3,1.0,-0.17410313071729192,6862,1.0,0,2,3,7,-0.8071651208183861,1.1489638353623892,1952,0,417637.43307086616,-0.2941135312888698,-0.42679608763758725,2000,6900
597500.0,3,2.0,0.07632705134005506,5400,1.5,0,0,4,7,-0.4931826936164491,1.0811771525225005,1911,0,424706.3559322034,-0.03646435418360929,-1.172401889724865,1940,6500
337000.0,3,2.5,-0.6640752260468838,3976,2.0,0,0,3,7,-0.3844964688157786,-0.6586810403679764,1999,0,527961.2032258065,-0.24575920393296308,2.754455334601397,1490,4400
1000000.0,3,2.5,1.1978187362055654,10492,2.0,0,2,3,10,1.6805418023969607,-0.6586810403679764,1991,0,645231.456445993,0.685242024262539,0.6383550582013809,3000,9812
3070000.0,3,2.5,2.014438895088219,55867,1.0,1,4,4,8,0.6540607903906283,2.9566087110927546,1957,0,521652.8587155963,1.0258874348890914,-0.07174570569129815,2730,26324
495000.0,3,1.0,-1.1867121277317818,6000,1.0,0,0,3,6,-0.9641563344193546,-0.6586810403679764,1943,0,862825.2314410481,0.806488695841464,-0.3770890341650684,1250,6000
748000.0,4,3.5,0.7513997160163817,3330,2.0,0,0,3,8,0.21931589118794634,1.1489638353623892,2001,0,645231.456445993,0.5243015018690407,0.7448701727852777,2180,3380
888000.0,3,1.5,-0.9036171393191288,8710,1.0,0,0,4,7,-0.6501739072174175,-0.6586810403679764,1953,0,1355927.0820189274,0.46512157883644145,0.11288049292085693,1750,9185
269900.0,3,1.75,-1.0233880959552513,22267,1.0,0,0,3,7,-0.7830126264182371,-0.6586810403679764,1986,0,439471.0814479638,-0.6058906867775927,3.237323854048362,1150,15625
496500.0,4,2.5,0.18520973919107547,14440,1.0,0,0,3,7,-0.2878864912151826,0.9230082258960935,1967,0,616990.5922330098,-0.27390575269237377,1.1993346616765035,2090,11400
475000.0,3,2.5,-0.4789746567001491,5097,2.0,0,0,3,7,-0.17920026641451212,-0.6586810403679764,1969,0,423725.69506726455,1.3867406241121913,-0.4552001181933267,1880,6000
312000.0,3,1.5,-0.8981730049265778,1374,3.0,0,0,3,7,-0.6441357836173803,-0.6586810403679764,2004,0,469455.77073170734,1.1146573194379903,-0.6895333702778996,1307,1232
323000.0,3,1.0,-0.8600640641787206,12231,1.0,0,0,3,7,-0.6018689184171195,-0.6586810403679764,1976,0,569958.4652014652,1.3015792714555403,0.7377691651463176,1390,11632
331000.0,3,1.75,-0.8491757953936185,9079,1.0,0,0,3,7,-0.589792671217045,-0.6586810403679764,1986,0,493552.53205128206,-0.5532061211510193,0.38981979083888774,1890,7369
306000.0,3,1.5,-0.9362819456744349,1086,3.0,0,0,3,8,-0.6864026488176411,-0.6586810403679764,2007,0,386997.3967611336,1.0453735071071688,-0.9877756911127098,1220,1422
655000.0,4,2.5,0.5989639530249531,4000,3.0,0,0,3,8,1.0163482063928633,-0.6586810403679764,2002,0,576795.007233273,0.9486648523953553,-1.1866039050026842,1640,4000
290000.0,3,1.5,-0.1414383243619858,15954,1.0,0,0,4,8,0.19516339678779734,-0.6586810403679764,1959,0,294111.27857142856,-1.6170013229806601,-0.7463414313892777,1940,12667
1250000.0,4,3.25,1.1760421986353613,5000,2.0,0,0,5,9,0.6902895319908517,1.1489638353623892,1965,0,862825.2314410481,0.7191622240495054,-0.42679608763758725,2220,4000
460000.0,3,1.75,-0.5769690757660675,4708,1.0,0,0,4,7,-1.121147548020323,0.9004126649494639,1949,0,619900.5471698113,0.8360786573577637,-0.5120081793047047,1880,5600
435000.0,4,2.5,-0.4136450439895369,6380,1.0,0,0,4,7,-1.1332237952203976,1.261941640095537,1940,0,619900.5471698113,1.0013494180219287,-0.7463414313892777,1380,6380
664000.0,4,2.75,0.4683047276037286,11880,1.0,0,0,5,8,-0.1912765136145866,1.3297283229354258,1978,0,859684.7791164658,-0.12523423873245687,0.233597622782573,2390,11211
865000.0,4,1.75,-0.30476235613851643,4180,2.0,0,3,4,8,0.014019688786679859,-0.6586810403679764,1921,0,901258.2666666667,0.6217318629592731,-0.7392404237503176,2180,4620
385000.0,3,1.75,-0.30476235613851643,18000,1.0,0,0,3,8,-0.7105551432177901,0.6970526164297978,1968,0,353608.63516483514,-0.8620964511259643,0.4821328901449653,1800,18000
497000.0,3,2.25,-0.22854447464280214,9315,1.0,0,0,3,7,-0.5294114352166726,0.5162881288567612,1975,0,521652.8587155963,1.0460952134855874,0.08447646236511748,2230,9579
280000.0,2,1.0,-1.1649355901615779,3000,1.0,0,0,4,7,-0.9400038400192056,-0.6586810403679764,1925,0,439471.0814479638,-0.45866258557461603,3.045596647797348,1150,7000
188000.0,2,1.5,-1.0451646335254554,17487,1.0,0,0,3,6,-0.8071651208183861,-0.6586810403679764,1924,0,310612.75572519086,-0.4160819092462649,-0.40549306472080787,1690,8056
478500.0,3,1.0,0.010997438629442802,4755,1.0,0,2,3,8,-0.7105551432177901,1.3523238838820553,1969,0,551688.6730038023,-0.21400412328135573,-1.2292099508362428,1850,5300
1145000.0,4,3.5,2.4935227216327087,18361,2.0,0,0,3,11,3.1176152192058257,-0.6586810403679764,2001,0,527961.2032258065,-0.11585205581270458,2.4278089832107463,4190,13641
222000.0,3,2.0,-0.69674003240219,7187,1.0,0,0,4,7,-0.9883088288195035,0.4033103241236134,1981,0,286732.79158316634,-1.9417691932814347,-1.0942908056966067,1440,7187
799000.0,4,3.0,0.544522609099443,209523,2.0,0,0,3,8,0.9559669703924908,-0.6586810403679764,1984,0,678163.0592592593,0.9609338608289366,1.4762739595946353,3440,213444
609900.0,4,2.5,1.2087070049906674,7399,2.0,0,0,3,10,1.692618049597035,-0.6586810403679764,2006,0,366867.6,-1.474103460048299,1.4904759748724545,3250,7323
413000.0,4,3.5,0.32675723339740204,5809,2.0,0,0,4,7,-0.046361547213692636,0.7648392992696865,1995,0,319581.3940298507,-0.046568243481831674,-1.0303817369462687,1620,5775
400000.0,4,1.0,-0.7185165699723941,4875,1.5,0,0,3,7,-0.4448777048161511,-0.6586810403679764,1930,0,619900.5471698113,0.9681509246134324,-0.760543446667097,1110,5413
802541.0,5,2.75,0.9909416292886266,6768,2.0,0,0,3,9,1.4510931055955452,-0.6586810403679764,2014,0,859684.7791164658,-0.09997451548687526,0.2264966151436129,2870,6768
320000.0,3,2.5,0.6534052969504633,7757,2.0,0,0,3,8,1.0767294423932356,-0.6586810403679764,1990,0,286732.79158316634,-1.9359955422538278,-0.9380686376402919,2430,8231
507000.0,4,2.5,0.7078466408759735,7649,2.0,0,0,3,7,1.1371106783936082,-0.6586810403679764,2006,0,527961.2032258065,-0.11513034943423449,2.356798906821448,2730,6216
387500.0,3,1.0,-0.9362819456744349,8329,1.0,0,0,3,6,-0.6864026488176411,-0.6586810403679764,1946,0,619900.5471698113,0.997019179751262,-0.5972202709718222,1490,8322
396000.0,3,1.0,-0.6314104196915777,12616,1.0,0,0,3,7,-0.3482677272155551,-0.6586810403679764,1967,0,569958.4652014652,1.309518041618455,0.8016782338966557,1820,13950
373000.0,3,1.75,-0.2720975497832103,11788,1.0,0,1,3,8,-0.4328014576160766,0.2451413974972064,1958,0,304262.1082089552,-0.5329983425545745,-0.07174570569129815,2140,11964
1484900.0,5,2.5,2.7112880973347493,19252,2.0,0,0,5,10,3.3591401632073157,-0.6586810403679764,1965,0,1194230.0212765958,-0.03429923504825028,-0.0433416751355587,3180,13314
359900.0,4,2.25,0.4247516524633204,7698,2.0,0,0,3,8,0.8231282511916713,-0.6586810403679764,1983,0,353608.63516483514,-0.8620964511259643,0.5176379283395639,2330,7986
410000.0,2,1.0,-1.3935892346487206,4342,1.0,0,0,3,6,-1.3505962448217386,-0.364938748061792,1927,0,619900.5471698113,1.0078447754279545,-0.7250384084724983,1210,4343
690000.0,4,2.5,0.8929472102227083,23488,2.0,0,0,3,9,1.3424068807948748,-0.6586810403679764,1992,0,678163.0592592593,0.812262346869071,1.3058497762604002,2900,34589
245000.0,3,2.0,-0.7294048387574961,5760,1.0,0,0,3,7,-0.4569539520162256,-0.6586810403679764,1985,0,296187.98046875,-1.3701777415520922,0.20519359222683356,1670,6222
700000.0,5,2.5,0.816729328726994,25958,1.0,0,1,5,8,-0.2154290080147356,2.0979773951208314,1979,0,790576.6545961003,0.2132460527587366,0.9294963713973319,2670,21567
268000.0,4,1.75,-0.4354215815597409,9966,1.0,0,0,3,7,-0.8313176152185351,0.6518614945365386,1977,0,302878.8821428571,-1.2106806319154828,-0.6895333702778996,2400,10369
225000.0,3,1.75,-0.3483154312789246,26055,1.0,0,0,3,7,-1.048690064819876,1.2393460791489075,1979,0,311632.10583941604,-1.3976025839330328,0.8087792415356158,1350,13475
980000.0,4,2.25,0.17432147040597346,11034,2.0,0,0,3,8,0.5453745655899578,-0.6586810403679764,1976,0,1355927.0820189274,0.21180264000184768,0.1341835158376363,2300,11550
795000.0,2,1.0,-0.7620696451128022,5000,1.5,0,2,3,5,-0.4931826936164491,-0.6586810403679764,1905,0,319581.3940298507,0.07756525361087116,-1.0303817369462687,1500,5000
195000.0,2,1.0,-1.3718126970785167,5100,1.0,0,0,3,6,-1.169452536820621,-0.6586810403679764,1953,0,417637.43307086616,-0.32081666729139163,-0.3415839959704698,1170,5304
480000.0,4,2.0,0.10899185769536118,10575,1.0,0,0,2,6,-0.07051404161384163,0.35811920223035426,1950,0,810164.875,0.20891581448806984,0.26200165333821157,2180,12010
485000.0,4,2.0,-0.7402931075425981,3600,1.0,0,0,3,7,-0.8313176152185351,0.019185788030910707,1900,0,849448.0163043478,0.5661604718189217,-1.1084928209745268,1630,2048
130000.0,2,1.0,-1.3064830843679043,9000,1.0,0,0,3,5,-1.096995053620174,-0.6586810403679764,1928,0,289078.3455882353,-0.6701225544593289,-0.5475132174993033,1410,10000
325000.0,2,1.0,-1.1104942462360676,5703,1.0,0,2,4,6,-0.8796226040188331,-0.6586810403679764,1946,0,302878.8821428571,-1.556377987191172,-0.8031494925006557,2240,4416
440000.0,3,1.75,-0.5987456133362716,7245,1.0,0,0,4,7,-0.3120389856153316,-0.6586810403679764,1984,0,521652.8587155963,1.2337388718816076,0.16258754639327483,1530,7490
550000.0,4,1.75,0.4356399212484225,14782,1.0,0,3,3,8,-0.3965727160158531,1.6460661761882398,1958,0,423725.69506726455,1.4762322150395089,-0.40549306472080787,2910,10800
310000.0,3,1.75,-0.6422986884766798,7150,1.0,0,0,5,6,-0.3603439744156296,-0.6586810403679764,1967,0,493552.53205128206,-0.4225772666522907,0.6383550582013809,1350,9100
530000.0,3,2.5,1.7204556378904634,39478,2.0,0,2,4,9,1.7771517799975567,0.2451413974972064,1989,0,315709.30341880344,-2.300457263369124,1.7177082193181683,2700,38312
390000.0,4,2.5,0.28320415825699385,8548,2.0,0,0,3,8,0.6661370375907028,-0.6586810403679764,1993,0,300539.8905109489,-1.0064377268152145,0.21939560750465284,1970,6818
243000.0,3,1.75,-0.6858517636170879,12125,1.0,0,0,4,7,-0.4086489632159276,-0.6586810403679764,1981,0,280804.6906077348,-1.4618344516147175,-0.46940213347114595,1210,12125
639000.0,4,2.5,0.14165666405066732,9875,2.0,0,0,3,9,0.5091458239897343,-0.6586810403679764,1990,0,685605.775510204,0.4939898339743223,1.341354814454999,2440,8799
215000.0,4,1.0,-1.0342763647403532,7400,1.0,0,0,4,7,-0.7950888736183116,-0.6586810403679764,1969,0,294111.27857142856,-1.5614299318403089,-0.7250384084724983,1540,7379
405000.0,5,1.75,-0.5769690757660675,10500,1.0,0,0,3,7,-0.8313176152185351,0.35811920223035426,1961,0,490351.4666666667,1.4235476494129355,-0.0433416751355587,1420,9823
250000.0,4,1.75,-0.4027567752044348,7140,1.0,0,0,5,7,-0.9400038400192056,0.9230082258960935,1968,0,251296.24,-1.3391443672789036,-0.4338970952765473,1770,8960
405500.0,3,1.5,-1.1649355901615779,8108,1.0,0,0,5,7,-0.9400038400192056,-0.6586810403679764,1954,0,423725.69506726455,1.2691024844254628,-0.6753313549999795,1300,8108
452000.0,6,2.25,0.6316287593802592,13579,2.0,0,0,3,7,1.0525769479930867,-0.6586810403679764,1937,1990,469455.77073170734,1.1124922003026314,-0.5120081793047047,1120,8242
730000.0,6,2.25,0.6316287593802592,13579,2.0,0,0,3,7,1.0525769479930867,-0.6586810403679764,1937,1990,469455.77073170734,1.1124922003026314,-0.5120081793047047,1120,8242
267000.0,3,2.0,-0.8491757953936185,9644,1.0,0,0,3,7,-0.589792671217045,-0.6586810403679764,1994,0,423665.99,-1.7822720836448254,1.5330820207060132,1430,9656
289950.0,3,2.5,-0.446309850344843,6186,2.0,0,0,3,7,-0.14297152481428863,-0.6586810403679764,2002,0,366867.6,-1.3947157584192549,1.2987487686214403,2390,6924
565000.0,2,1.0,-1.219376934087088,4080,1.0,0,0,5,7,-1.000385076019578,-0.6586810403679764,1911,0,584919.2109634551,0.9327873120695772,-0.9593716605570713,1300,4080
1578000.0,4,3.25,2.82017078518577,51836,2.0,0,0,4,12,3.479902635208061,-0.6586810403679764,1988,0,810164.875,0.5409007485732888,0.3543147526442891,4230,41075
636000.0,3,2.5,0.06543878255495301,2770,2.0,0,0,3,8,-0.022209052813543635,0.1773547146573177,2007,0,645231.456445993,0.7675165514054121,0.5886480047288621,2510,2708
350000.0,5,3.0,0.4791929963888306,5500,1.0,0,0,3,8,-0.2878864912151826,1.533088371455092,2004,0,310612.75572519086,-0.478148657792642,-0.291876942497951,1700,8000
320000.0,3,1.5,-0.4680863879150471,9380,1.0,0,0,5,7,-0.7950888736183116,0.5162881288567612,1978,0,353608.63516483514,-0.7762133920908947,0.36851676792210836,1720,8856
210000.0,2,1.75,-0.69674003240219,5680,1.0,0,0,4,8,-0.4207252104160021,-0.6586810403679764,1978,0,302878.8821428571,-1.2814078570031933,-0.7463414313892777,1320,3547
245000.0,2,1.0,-1.1213825150211696,5900,1.0,0,0,3,7,-0.8916988512189076,-0.6586810403679764,1950,0,424706.3559322034,-0.1981265829555264,-1.1510988668080855,1280,5900
328000.0,3,1.75,-0.6640752260468838,7650,1.0,0,0,3,7,-0.7950888736183116,0.10956803181742898,1983,0,493552.53205128206,-0.5647534232061818,0.37561777556106846,1590,7500
985000.0,4,2.25,2.34108695864128,37769,2.0,0,0,3,11,2.948547758404783,-0.6586810403679764,1989,0,682774.8787878788,1.2171396251773594,0.9721024172308906,3890,37034
501000.0,3,1.75,-0.11966178679178172,7972,1.0,0,3,5,8,-0.5052589408165236,0.6970526164297978,1976,0,304262.1082089552,-0.499799849146027,-0.07884671333015733,2460,9796
315000.0,3,2.25,-0.5878573445511696,17424,2.0,0,0,3,7,-0.2999627384152571,-0.6586810403679764,1992,0,439471.0814479638,-0.8454972044217163,3.230222846409402,1560,11439
403000.0,3,2.75,0.010997438629442802,8354,2.0,0,0,3,8,0.36423085758884033,-0.6586810403679764,2012,0,424788.74736842106,1.2525032377212149,1.7674152727905863,2280,6348
550000.0,3,2.0,0.32675723339740204,17950,2.0,0,0,4,8,0.3883833519889893,-0.04860089480897801,1934,0,423725.69506726455,1.4365383642249356,-0.46940213347114595,2030,23900
347500.0,4,2.5,0.08286001261111628,3562,2.0,0,0,3,9,0.443934089109332,-0.6586810403679764,2012,0,296187.98046875,-1.4502871495596064,0.09157747000407757,1708,3539
365000.0,4,2.25,-0.010779098940761284,8893,2.0,0,0,4,8,0.34007836318869133,-0.6586810403679764,1986,0,353608.63516483514,-0.8750871659380158,0.36851676792210836,2390,7700
588000.0,3,1.0,-0.18499139950239396,8167,1.0,0,0,4,8,-0.6260214128172685,0.7874348602163161,1951,0,576795.007233273,1.0128967200770913,-1.0942908056966067,1500,6816
605000.0,3,1.75,-0.17410313071729192,7400,1.0,0,0,4,8,-0.638097660017343,0.8326259821095753,1977,0,859684.7791164658,0.023437275227408762,0.5886480047288621,2360,8048
1300000.0,3,3.25,1.4373606494778104,5979,2.0,0,0,4,9,0.6057558015903303,1.8494262247079059,1937,0,862825.2314410481,0.7105017475081206,-0.41969507999862715,3090,6435
233000.0,3,2.0,-0.7402931075425981,9177,1.0,0,0,3,7,-0.46903019921630007,-0.6586810403679764,1974,0,280804.6906077348,-1.577307472166087,-0.41259407235976797,2020,8547
360000.0,4,2.5,0.14165666405066732,17715,2.0,0,0,3,8,0.5091458239897343,-0.6586810403679764,1997,0,296187.98046875,-1.28645980165233,0.09867847764293675,2210,16907
459000.0,2,1.75,-0.9907232895999452,4887,1.0,0,0,3,6,-0.9279275928191311,-0.31974762616853286,1929,0,576795.007233273,0.9739245756409881,-1.0800887904187875,1170,5441
740000.0,3,2.0,0.021885707414544844,72745,1.0,0,0,4,9,0.3763071047889148,-0.6586810403679764,1995,0,682774.8787878788,1.3557072498390028,1.0786175318147875,2290,54885
305000.0,3,1.0,-1.0016115583850471,9750,1.0,0,0,3,7,-0.7588601320180881,-0.6586810403679764,1967,0,682774.8787878788,1.3145699862675406,1.0005064477866301,1160,9650
395000.0,3,1.0,-0.6314104196915777,4000,1.0,0,0,3,6,-1.072842559220025,0.6970526164297978,1925,0,576795.007233273,0.9529950906660732,-1.179502897363724,950,4000
560000.0,4,2.5,0.9365002853631165,6000,2.0,0,0,3,8,1.3907118695951728,-0.6586810403679764,2000,0,490351.4666666667,1.394679394275106,0.11288049292085693,2510,6600
650000.0,4,1.75,-0.07610871165137353,5070,1.0,0,1,4,7,-0.589792671217045,0.9456037868427231,1963,0,618634.1696969697,0.1389102957788294,-1.3357250654201398,2180,5400
449950.0,3,2.5,0.09810358891025914,4912,2.0,0,0,3,7,0.4608408351894363,-0.6586810403679764,2003,0,462480.035335689,1.5635586868314677,-0.17826082027519496,2010,4395
517500.0,3,1.5,-0.707628301187292,5200,1.0,0,3,4,7,-0.6501739072174175,-0.25196094332864416,1940,0,576795.007233273,1.0013494180219287,-1.2292099508362428,2210,6240
435000.0,4,1.5,-0.6205221509064757,6460,1.0,0,0,3,7,-0.8675463568187586,0.3355236412837247,1970,0,521652.8587155963,1.0973363663552722,-0.0007356293019999771,1450,6630
329999.0,3,1.0,-1.0124998271701493,6908,1.0,0,0,3,6,-1.19360503122077,0.13216359276405856,1952,0,423725.69506726455,1.3326126457287288,-0.7037353855557189,1150,6908
950000.0,3,1.75,0.07632705134005506,4200,1.0,0,4,5,8,-0.7830126264182371,1.6234706152416103,1960,0,618634.1696969697,0.050862117608400655,-1.357028088336919,2510,7500
447000.0,3,1.0,-0.7729579138979042,6001,1.0,0,0,5,7,-0.6743264016175666,-0.34234318711516243,1944,0,355678.51612903224,0.03281945814721233,-0.7321394161113575,1370,5520
699800.0,2,2.5,0.32675723339740204,6600,1.0,0,0,3,8,0.7144420263910007,-0.6586810403679764,2010,0,678163.0592592593,1.1326999788991274,1.3768598526496985,1870,6600
850000.0,3,1.75,-0.7729579138979042,3850,1.0,0,0,5,7,-1.2298337728209936,0.6970526164297978,1911,1988,1095499.342007435,0.558221701656007,-0.46230112583218586,1390,3600
316500.0,3,1.75,-0.5225277318405573,14250,1.0,0,0,3,7,-0.8675463568187586,0.5388836898033909,1979,0,286732.79158316634,-1.6805114842839262,-1.00197770639063,2140,14960
942500.0,5,3.5,1.818450056956382,9612,1.0,0,2,4,9,0.29177337438839335,3.2277554424523096,1981,0,859684.7791164658,-0.06461090294302,0.40402180611680794,3270,9688
1310000.0,2,2.25,2.0362154326584228,3938,2.0,0,4,3,10,1.3544831279949492,1.6912572980814988,1991,0,618634.1696969697,0.22479335481389917,-1.2079069279194636,3220,4500
856600.0,4,2.25,0.3485337709676061,13430,1.0,0,0,4,9,0.7385945207911498,-0.6586810403679764,1964,0,810164.875,0.27892133319736157,0.2549006456993524,2580,10077
